RIL100 ; DurchfahrtFahrweg ; AnkunftFahrweg ; AbfahrtFahrweg
HF;;LOE(6399)-301-HBS;LOE(6399)-301-HBS
HSF;HF(1956)-HWEA;;
H916S;HSF-H915L;;
H915L;H916S-HLEH;;
HLEH;HF-901-HBS;;
H912L;HLEH-H911W;;
H911W;H912L-HWEA;;
HWEA;HF(1956)-HBUH(1900);;
HWED;HWEA-HBUH;;
H3316;HWED-HBUH;;
HBUH;HWED-HSMK;;
HSMK;HBUH-HBS;;
HBS;HSMK-404HBS 2;;
