RIL100 ; DurchfahrtFahrweg ; AnkunftFahrweg ; AbfahrtFahrweg
RXKL;;SNCF-RKL;SNCF-RKL
RKL;SNCF-3/101-RAP 6Z10;;
RKOR;RKL-P301-RAP;;
RLT;RKL-RAP;;
R902O;RKL-RAP;;
R901O;RKL-RAP;;
RAPK;RKL-RO 8;;
RAPP;RKL-RAP;;
RAPM;RKL-RO R 8;;
RWAE;RAP-ROG;;
ROG E;RWÄ-ROG A;;
ROG A;;RWÄ-R 28-RO;RWÄ-R 28-RO
