RIL100 ; DurchfahrtFahrweg ; AnkunftFahrweg ; AbfahrtFahrweg
HF;;LOE(6399)-301-HLER;LOE(6399)-301-HLER
H47C;HF-HGI;;
H147C;HF-HGI;;
H46C;HF-HGI;;
H146C;HF-HGI;;
H51C;HF-HGI;;
H151C;HF-HGI;;
HCAL;HF-HGI;;
H152C;HF-HGI;;
H52G;HF-HGI;;
HGI;HF-401-HLER;;
HLFU;HGI-HLER;;
HLFG;HGI-HLER;;
H91LM;HGI-HLER;;
HMRS;HGI-601-HLER;;
H109D;HGI-HLER;;
H108D;HGI-HLER;;
HDEH;HGI-HLER;;
HDOG;HGI-701-HLER;;
HIMS;HGI-801-HLER;;
H902L;HGI-HLER;;
H904L;HGI-HLER;;
HLER;;HF-1-HH;HF-1-HH
