RIL100 ; DurchfahrtFahrweg ; AnkunftFahrweg ; AbfahrtFahrweg
RW;;RB-P 37-RML;RB-P 37-RML
RHL;RB-P707-RSGA 10;;
RSG N;RSGA-RML;;
RAUG;RB-RML;;
RML;RB-P 1-RF;;
R260F;RB-RF;;
RBGG;RML-RHE;;
R255F;RB-RF;;
RHE;RML-P 1-RF;;
R240F;RB-RF;;
R239F;RB-RF;;
RBKR;RML-P 1-RF;;
RNO;RML-RF;;
R 30F;RB-RF;;
R 25F;RB-RF;;
RSAL;RML-RF;;
REBR;RML-RF;;
RLS;RML-RFG;;
RFGS;RML-P102-RO;;
RFG;;RML-P 6-RO;RML-P 6-RO
